piece,dataset,source_path,candidate_count,direct_count,structured_count,final_count,count_ratio,beat_fallback,direct_casm_agreement,period_margin_mean,period_margin_median,period_margin_q10,period_margin_q90,low_margin_fraction,high_margin_fraction,edge_coefficient_median,edge_coefficient_q10,edge_coefficient_q90,direct_beat_fmeasure,direct_beat_cmlt,direct_beat_amlt,casm_beat_fmeasure,casm_beat_cmlt,casm_beat_amlt,delta_fmeasure,delta_cmlt,delta_amlt,panel,trace_file
smc/smc_072/track.npy,smc,/media/mengh/SharedData/zhanh/auto_structbeat/caches/8fold/beat_this_fold4_val/smc__smc_072__track.npy.npz,58,46,45,45,0.9782608695652174,False,0.989010989010989,0.2780504524707794,0.26500675082206726,0.14719274640083313,0.4224980503320694,0.1896551724137931,0.0,2.69446206911466,1.6808014453140754,5.339241933742579,0.8860759493670887,0.975,0.975,0.8717948717948718,1.0,1.0,-0.01428107757221686,0.025000000000000022,0.025000000000000022,bt_smc_oof,bt_smc_oof__smc__smc_072.npz
smc/smc_073/track.npy,smc,/media/mengh/SharedData/zhanh/auto_structbeat/caches/8fold/beat_this_fold3_val/smc__smc_073__track.npy.npz,60,46,46,46,1.0,False,1.0,0.16467128694057465,0.1578051745891571,0.09427539259195328,0.24878166615962982,0.65,0.0,1.672266750399095,0.8029482688635095,2.367273023339597,0.888888888888889,0.9512195121951219,0.9512195121951219,0.888888888888889,0.9512195121951219,0.9512195121951219,0.0,0.0,0.0,bt_smc_oof,bt_smc_oof__smc__smc_073.npz
smc/smc_074/track.npy,smc,/media/mengh/SharedData/zhanh/auto_structbeat/caches/8fold/beat_this_fold4_val/smc__smc_074__track.npy.npz,44,20,8,20,0.4,True,1.0,0.27264919877052307,0.18885329365730286,0.05318514630198479,0.787068247795105,0.5227272727272727,0.0,0.4300533310228086,0.30385186603267006,1.1555154322109564,0.5070422535211268,0.0,0.0,0.5070422535211268,0.0,0.0,0.0,0.0,0.0,bt_smc_oof,bt_smc_oof__smc__smc_074.npz
smc/smc_075/track.npy,smc,/media/mengh/SharedData/zhanh/auto_structbeat/caches/8fold/beat_this_fold3_val/smc__smc_075__track.npy.npz,121,45,49,49,1.0888888888888888,False,0.9574468085106383,0.16447818279266357,0.15927837789058685,0.08939278870820999,0.27502986788749695,0.7851239669421488,0.0,1.3629811572518804,0.6784559198699351,2.2739221368579052,0.5882352941176471,0.5957446808510638,0.5957446808510638,0.6067415730337079,0.6808510638297872,0.6808510638297872,0.018506278916060825,0.08510638297872342,0.08510638297872342,bt_smc_oof,bt_smc_oof__smc__smc_075.npz
smc/smc_076/track.npy,smc,/media/mengh/SharedData/zhanh/auto_structbeat/caches/8fold/beat_this_fold5_val/smc__smc_076__track.npy.npz,328,63,60,60,0.9523809523809523,False,0.9105691056910569,0.07936534285545349,0.07695238292217255,0.01594644784927368,0.16103388369083405,1.0,0.0,0.3675095792626048,0.13074500244351198,1.2276533772234501,0.46464646464646464,0.1346153846153846,0.1346153846153846,0.46938775510204084,0.11764705882352941,0.11764705882352941,0.004741290455576197,-0.0169683257918552,-0.0169683257918552,bt_smc_oof,bt_smc_oof__smc__smc_076.npz
smc/smc_079/track.npy,smc,/media/mengh/SharedData/zhanh/auto_structbeat/caches/8fold/beat_this_fold7_val/smc__smc_079__track.npy.npz,221,79,65,79,0.8227848101265823,True,1.0,0.24670638144016266,0.260091096162796,0.09600129723548889,0.344550222158432,0.248868778280543,0.0,2.5677541319941604,0.8371847828334359,4.17331481415747,0.6971428571428571,0.1574074074074074,0.5373134328358209,0.6971428571428571,0.1574074074074074,0.5373134328358209,0.0,0.0,0.0,bt_smc_oof,bt_smc_oof__smc__smc_079.npz
smc/smc_080/track.npy,smc,/media/mengh/SharedData/zhanh/auto_structbeat/caches/8fold/beat_this_fold7_val/smc__smc_080__track.npy.npz,315,51,54,54,1.0588235294117647,False,0.9333333333333333,0.09723123908042908,0.09051749855279922,0.02395559996366501,0.17361478507518768,0.9555555555555556,0.0,0.8361105216771589,0.22337022963817918,1.4577381351360803,0.38095238095238093,0.0,0.25,0.3636363636363636,0.0,0.23404255319148937,-0.01731601731601734,0.0,-0.015957446808510634,bt_smc_oof,bt_smc_oof__smc__smc_080.npz
smc/smc_082/track.npy,smc,/media/mengh/SharedData/zhanh/auto_structbeat/caches/8fold/beat_this_fold1_val/smc__smc_082__track.npy.npz,134,69,71,71,1.0289855072463767,False,0.9714285714285714,0.1496942788362503,0.1458028256893158,0.11422908529639245,0.19605186879634862,0.9104477611940298,0.0,1.243181126018148,0.9588410563867609,1.6804390353736036,0.9661016949152543,0.8852459016393442,0.8852459016393442,0.9421487603305785,0.84375,0.84375,-0.023952934584675845,-0.041495901639344246,-0.041495901639344246,bt_smc_oof,bt_smc_oof__smc__smc_082.npz
smc/smc_084/track.npy,smc,/media/mengh/SharedData/zhanh/auto_structbeat/caches/8fold/beat_this_fold2_val/smc__smc_084__track.npy.npz,335,6,2,6,0.3333333333333333,True,1.0,0.09083004295825958,0.08891915529966354,0.03182759955525398,0.13695383071899414,1.0,0.0,0.22544326781920415,0.22544326781920415,0.22544326781920415,0.06666666666666667,0.08,0.08,0.06666666666666667,0.08,0.08,0.0,0.0,0.0,bt_smc_oof,bt_smc_oof__smc__smc_084.npz
smc/smc_085/track.npy,smc,/media/mengh/SharedData/zhanh/auto_structbeat/caches/8fold/beat_this_fold2_val/smc__smc_085__track.npy.npz,42,37,37,37,1.0,False,0.972972972972973,0.16627342998981476,0.15741053223609924,0.11836016178131104,0.2506434008479118,0.7857142857142857,0.0,1.3153112783086929,0.9369014600731471,2.4842347940407206,0.28125,0.65625,0.65625,0.28125,0.65625,0.65625,0.0,0.0,0.0,bt_smc_oof,bt_smc_oof__smc__smc_085.npz
